Grupo de edad;Comunidad autónoma;Sexo;Nivel de formación;periodo;Total
55 - 64 años;Extremadura;Mujeres;Inferior a 2ª etapa de E. Secundaria;2014;74,07
55 - 64 años;Extremadura;Mujeres;Inferior a 2ª etapa de E. Secundaria;2013;76,19
55 - 64 años;Extremadura;Mujeres;Inferior a 2ª etapa de E. Secundaria;2012;79,31
55 - 64 años;Extremadura;Mujeres;Inferior a 2ª etapa de E. Secundaria;2011;82,24
55 - 64 años;Extremadura;Mujeres;Inferior a 2ª etapa de E. Secundaria;2010;85,84
55 - 64 años;Extremadura;Mujeres;Inferior a 2ª etapa de E. Secundaria;2009;87,47
55 - 64 años;Extremadura;Mujeres;Inferior a 2ª etapa de E. Secundaria;2008;86,11
55 - 64 años;Extremadura;Mujeres;Inferior a 2ª etapa de E. Secundaria;2007;83,36
55 - 64 años;Extremadura;Mujeres;Inferior a 2ª etapa de E. Secundaria;2006;88,56
55 - 64 años;Extremadura;Mujeres;Inferior a 2ª etapa de E. Secundaria;2005;88,49
55 - 64 años;Extremadura;Mujeres;Inferior a 2ª etapa de E. Secundaria;2004;89,57
55 - 64 años;Extremadura;Mujeres;Inferior a 2ª etapa de E. Secundaria;2003;89,97
55 - 64 años;Extremadura;Mujeres;Inferior a 2ª etapa de E. Secundaria;2002;88,30
55 - 64 años;Extremadura;Mujeres;2ª etapa E. Secundaria;2023;19,51
55 - 64 años;Extremadura;Mujeres;2ª etapa E. Secundaria;2022;17,72
55 - 64 años;Extremadura;Mujeres;2ª etapa E. Secundaria;2021;16,28
55 - 64 años;Extremadura;Mujeres;2ª etapa E. Secundaria;2020;16,36
55 - 64 años;Extremadura;Mujeres;2ª etapa E. Secundaria;2019;17,34
55 - 64 años;Extremadura;Mujeres;2ª etapa E. Secundaria;2018;17,13
55 - 64 años;Extremadura;Mujeres;2ª etapa E. Secundaria;2017;13,80
55 - 64 años;Extremadura;Mujeres;2ª etapa E. Secundaria;2016;14,12
55 - 64 años;Extremadura;Mujeres;2ª etapa E. Secundaria;2015;11,70
55 - 64 años;Extremadura;Mujeres;2ª etapa E. Secundaria;2014;9,64
55 - 64 años;Extremadura;Mujeres;2ª etapa E. Secundaria;2013;9,20
55 - 64 años;Extremadura;Mujeres;2ª etapa E. Secundaria;2012;9,35
55 - 64 años;Extremadura;Mujeres;2ª etapa E. Secundaria;2011;7,94
55 - 64 años;Extremadura;Mujeres;2ª etapa E. Secundaria;2010;6,31
55 - 64 años;Extremadura;Mujeres;2ª etapa E. Secundaria;2009;5,91
55 - 64 años;Extremadura;Mujeres;2ª etapa E. Secundaria;2008;6,37
55 - 64 años;Extremadura;Mujeres;2ª etapa E. Secundaria;2007;6,50
55 - 64 años;Extremadura;Mujeres;2ª etapa E. Secundaria;2006;5,02
55 - 64 años;Extremadura;Mujeres;2ª etapa E. Secundaria;2005;5,88
55 - 64 años;Extremadura;Mujeres;2ª etapa E. Secundaria;2004;3,71
55 - 64 años;Extremadura;Mujeres;2ª etapa E. Secundaria;2003;4,08
55 - 64 años;Extremadura;Mujeres;2ª etapa E. Secundaria;2002;4,07
55 - 64 años;Extremadura;Mujeres;E. Superior;2023;22,46
55 - 64 años;Extremadura;Mujeres;E. Superior;2022;18,41
55 - 64 años;Extremadura;Mujeres;E. Superior;2021;17,35
55 - 64 años;Extremadura;Mujeres;E. Superior;2020;15,92
55 - 64 años;Extremadura;Mujeres;E. Superior;2019;14,65
55 - 64 años;Extremadura;Mujeres;E. Superior;2018;17,47
55 - 64 años;Extremadura;Mujeres;E. Superior;2017;13,15
55 - 64 años;Extremadura;Mujeres;E. Superior;2016;14,60
55 - 64 años;Extremadura;Mujeres;E. Superior;2015;13,88
55 - 64 años;Extremadura;Mujeres;E. Superior;2014;16,28
55 - 64 años;Extremadura;Mujeres;E. Superior;2013;14,61
55 - 64 años;Extremadura;Mujeres;E. Superior;2012;11,34
55 - 64 años;Extremadura;Mujeres;E. Superior;2011;9,82
55 - 64 años;Extremadura;Mujeres;E. Superior;2010;7,85
55 - 64 años;Extremadura;Mujeres;E. Superior;2009;6,62
55 - 64 años;Extremadura;Mujeres;E. Superior;2008;7,51
55 - 64 años;Extremadura;Mujeres;E. Superior;2007;10,14
55 - 64 años;Extremadura;Mujeres;E. Superior;2006;6,41
55 - 64 años;Extremadura;Mujeres;E. Superior;2005;5,63
55 - 64 años;Extremadura;Mujeres;E. Superior;2004;6,72
55 - 64 años;Extremadura;Mujeres;E. Superior;2003;5,95
55 - 64 años;Extremadura;Mujeres;E. Superior;2002;7,62
55 - 64 años;Galicia;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2023;50,30
55 - 64 años;Galicia;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2022;51,12
55 - 64 años;Galicia;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2021;51,78
55 - 64 años;Galicia;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2020;54,90
55 - 64 años;Galicia;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2019;57,22
55 - 64 años;Galicia;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2018;58,70
55 - 64 años;Galicia;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2017;60,47
55 - 64 años;Galicia;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2016;61,50
55 - 64 años;Galicia;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2015;63,62
55 - 64 años;Galicia;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2014;66,97
55 - 64 años;Galicia;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2013;69,22
55 - 64 años;Galicia;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2012;70,66
55 - 64 años;Galicia;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2011;72,59
55 - 64 años;Galicia;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2010;74,25
55 - 64 años;Galicia;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2009;75,92
55 - 64 años;Galicia;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2008;78,85
55 - 64 años;Galicia;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2007;80,45
55 - 64 años;Galicia;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2006;79,86
55 - 64 años;Galicia;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2005;82,13
55 - 64 años;Galicia;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2004;83,59
55 - 64 años;Galicia;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2003;84,97
55 - 64 años;Galicia;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2002;86,64
55 - 64 años;Galicia;AMBOS SEXOS;2ª etapa E. Secundaria;2023;21,34
55 - 64 años;Galicia;AMBOS SEXOS;2ª etapa E. Secundaria;2022;18,78
55 - 64 años;Galicia;AMBOS SEXOS;2ª etapa E. Secundaria;2021;18,74
55 - 64 años;Galicia;AMBOS SEXOS;2ª etapa E. Secundaria;2020;19,32
55 - 64 años;Galicia;AMBOS SEXOS;2ª etapa E. Secundaria;2019;20,40
55 - 64 años;Galicia;AMBOS SEXOS;2ª etapa E. Secundaria;2018;19,16
55 - 64 años;Galicia;AMBOS SEXOS;2ª etapa E. Secundaria;2017;17,86
55 - 64 años;Galicia;AMBOS SEXOS;2ª etapa E. Secundaria;2016;17,88
55 - 64 años;Galicia;AMBOS SEXOS;2ª etapa E. Secundaria;2015;15,73
55 - 64 años;Galicia;AMBOS SEXOS;2ª etapa E. Secundaria;2014;14,18
55 - 64 años;Galicia;AMBOS SEXOS;2ª etapa E. Secundaria;2013;13,60
55 - 64 años;Galicia;AMBOS SEXOS;2ª etapa E. Secundaria;2012;13,59
55 - 64 años;Galicia;AMBOS SEXOS;2ª etapa E. Secundaria;2011;12,42
55 - 64 años;Galicia;AMBOS SEXOS;2ª etapa E. Secundaria;2010;11,27
55 - 64 años;Galicia;AMBOS SEXOS;2ª etapa E. Secundaria;2009;9,56
55 - 64 años;Galicia;AMBOS SEXOS;2ª etapa E. Secundaria;2008;8,76
55 - 64 años;Galicia;AMBOS SEXOS;2ª etapa E. Secundaria;2007;7,84
55 - 64 años;Galicia;AMBOS SEXOS;2ª etapa E. Secundaria;2006;7,14
55 - 64 años;Galicia;AMBOS SEXOS;2ª etapa E. Secundaria;2005;7,65
55 - 64 años;Galicia;AMBOS SEXOS;2ª etapa E. Secundaria;2004;6,88
55 - 64 años;Galicia;AMBOS SEXOS;2ª etapa E. Secundaria;2003;6,00
55 - 64 años;Galicia;AMBOS SEXOS;2ª etapa E. Secundaria;2002;5,49
55 - 64 años;Galicia;AMBOS SEXOS;E. Superior;2023;28,36
55 - 64 años;Galicia;AMBOS SEXOS;E. Superior;2022;30,11
55 - 64 años;Galicia;AMBOS SEXOS;E. Superior;2021;29,48
55 - 64 años;Galicia;AMBOS SEXOS;E. Superior;2020;25,78
55 - 64 años;Galicia;AMBOS SEXOS;E. Superior;2019;22,38
55 - 64 años;Galicia;AMBOS SEXOS;E. Superior;2018;22,15
55 - 64 años;Galicia;AMBOS SEXOS;E. Superior;2017;21,67
55 - 64 años;Galicia;AMBOS SEXOS;E. Superior;2016;20,63
55 - 64 años;Galicia;AMBOS SEXOS;E. Superior;2015;20,65
55 - 64 años;Galicia;AMBOS SEXOS;E. Superior;2014;18,84
55 - 64 años;Galicia;AMBOS SEXOS;E. Superior;2013;17,19
55 - 64 años;Galicia;AMBOS SEXOS;E. Superior;2012;15,75
55 - 64 años;Galicia;AMBOS SEXOS;E. Superior;2011;14,99
55 - 64 años;Galicia;AMBOS SEXOS;E. Superior;2010;14,48
55 - 64 años;Galicia;AMBOS SEXOS;E. Superior;2009;14,52
55 - 64 años;Galicia;AMBOS SEXOS;E. Superior;2008;12,39
55 - 64 años;Galicia;AMBOS SEXOS;E. Superior;2007;11,71
55 - 64 años;Galicia;AMBOS SEXOS;E. Superior;2006;13,00
55 - 64 años;Galicia;AMBOS SEXOS;E. Superior;2005;10,23
55 - 64 años;Galicia;AMBOS SEXOS;E. Superior;2004;9,53
55 - 64 años;Galicia;AMBOS SEXOS;E. Superior;2003;9,03
55 - 64 años;Galicia;AMBOS SEXOS;E. Superior;2002;7,87
55 - 64 años;Galicia;Hombres;Inferior a 2ª etapa de E. Secundaria;2023;50,39
55 - 64 años;Galicia;Hombres;Inferior a 2ª etapa de E. Secundaria;2022;51,38
55 - 64 años;Galicia;Hombres;Inferior a 2ª etapa de E. Secundaria;2021;53,99
55 - 64 años;Galicia;Hombres;Inferior a 2ª etapa de E. Secundaria;2020;54,90
55 - 64 años;Galicia;Hombres;Inferior a 2ª etapa de E. Secundaria;2019;56,04
55 - 64 años;Galicia;Hombres;Inferior a 2ª etapa de E. Secundaria;2018;57,17
55 - 64 años;Galicia;Hombres;Inferior a 2ª etapa de E. Secundaria;2017;58,34
55 - 64 años;Galicia;Hombres;Inferior a 2ª etapa de E. Secundaria;2016;59,39
55 - 64 años;Galicia;Hombres;Inferior a 2ª etapa de E. Secundaria;2015;60,87
55 - 64 años;Galicia;Hombres;Inferior a 2ª etapa de E. Secundaria;2014;63,18
55 - 64 años;Galicia;Hombres;Inferior a 2ª etapa de E. Secundaria;2013;65,45
55 - 64 años;Galicia;Hombres;Inferior a 2ª etapa de E. Secundaria;2012;66,09
55 - 64 años;Galicia;Hombres;Inferior a 2ª etapa de E. Secundaria;2011;68,06
55 - 64 años;Galicia;Hombres;Inferior a 2ª etapa de E. Secundaria;2010;70,03
55 - 64 años;Galicia;Hombres;Inferior a 2ª etapa de E. Secundaria;2009;70,23
55 - 64 años;Galicia;Hombres;Inferior a 2ª etapa de E. Secundaria;2008;73,75
55 - 64 años;Galicia;Hombres;Inferior a 2ª etapa de E. Secundaria;2007;74,95
55 - 64 años;Galicia;Hombres;Inferior a 2ª etapa de E. Secundaria;2006;73,72
55 - 64 años;Galicia;Hombres;Inferior a 2ª etapa de E. Secundaria;2005;77,86
55 - 64 años;Galicia;Hombres;Inferior a 2ª etapa de E. Secundaria;2004;80,11
55 - 64 años;Galicia;Hombres;Inferior a 2ª etapa de E. Secundaria;2003;81,18
55 - 64 años;Galicia;Hombres;Inferior a 2ª etapa de E. Secundaria;2002;83,06
55 - 64 años;Galicia;Hombres;2ª etapa E. Secundaria;2023;20,91
55 - 64 años;Galicia;Hombres;2ª etapa E. Secundaria;2022;17,69
55 - 64 años;Galicia;Hombres;2ª etapa E. Secundaria;2021;18,63
55 - 64 años;Galicia;Hombres;2ª etapa E. Secundaria;2020;20,13
55 - 64 años;Galicia;Hombres;2ª etapa E. Secundaria;2019;20,64
55 - 64 años;Galicia;Hombres;2ª etapa E. Secundaria;2018;19,29
55 - 64 años;Galicia;Hombres;2ª etapa E. Secundaria;2017;19,15
55 - 64 años;Galicia;Hombres;2ª etapa E. Secundaria;2016;18,97
55 - 64 años;Galicia;Hombres;2ª etapa E. Secundaria;2015;15,95
55 - 64 años;Galicia;Hombres;2ª etapa E. Secundaria;2014;15,30
55 - 64 años;Galicia;Hombres;2ª etapa E. Secundaria;2013;14,90
55 - 64 años;Galicia;Hombres;2ª etapa E. Secundaria;2012;14,53
55 - 64 años;Galicia;Hombres;2ª etapa E. Secundaria;2011;14,30
55 - 64 años;Galicia;Hombres;2ª etapa E. Secundaria;2010;12,65
55 - 64 años;Galicia;Hombres;2ª etapa E. Secundaria;2009;11,84
55 - 64 años;Galicia;Hombres;2ª etapa E. Secundaria;2008;10,94
55 - 64 años;Galicia;Hombres;2ª etapa E. Secundaria;2007;10,14
55 - 64 años;Galicia;Hombres;2ª etapa E. Secundaria;2006;8,73
55 - 64 años;Galicia;Hombres;2ª etapa E. Secundaria;2005;9,20
55 - 64 años;Galicia;Hombres;2ª etapa E. Secundaria;2004;8,14
55 - 64 años;Galicia;Hombres;2ª etapa E. Secundaria;2003;6,91
55 - 64 años;Galicia;Hombres;2ª etapa E. Secundaria;2002;5,45
55 - 64 años;Galicia;Hombres;E. Superior;2023;28,70
55 - 64 años;Galicia;Hombres;E. Superior;2022;30,94
55 - 64 años;Galicia;Hombres;E. Superior;2021;27,39
55 - 64 años;Galicia;Hombres;E. Superior;2020;24,97
55 - 64 años;Galicia;Hombres;E. Superior;2019;23,32
55 - 64 años;Galicia;Hombres;E. Superior;2018;23,54
55 - 64 años;Galicia;Hombres;E. Superior;2017;22,50
55 - 64 años;Galicia;Hombres;E. Superior;2016;21,63
55 - 64 años;Galicia;Hombres;E. Superior;2015;23,18
55 - 64 años;Galicia;Hombres;E. Superior;2014;21,53
55 - 64 años;Galicia;Hombres;E. Superior;2013;19,65
55 - 64 años;Galicia;Hombres;E. Superior;2012;19,39
55 - 64 años;Galicia;Hombres;E. Superior;2011;17,64
55 - 64 años;Galicia;Hombres;E. Superior;2010;17,32
55 - 64 años;Galicia;Hombres;E. Superior;2009;17,92
55 - 64 años;Galicia;Hombres;E. Superior;2008;15,31
55 - 64 años;Galicia;Hombres;E. Superior;2007;14,91
55 - 64 años;Galicia;Hombres;E. Superior;2006;17,54
55 - 64 años;Galicia;Hombres;E. Superior;2005;12,93
55 - 64 años;Galicia;Hombres;E. Superior;2004;11,75
55 - 64 años;Galicia;Hombres;E. Superior;2003;11,91
55 - 64 años;Galicia;Hombres;E. Superior;2002;11,49
55 - 64 años;Galicia;Mujeres;Inferior a 2ª etapa de E. Secundaria;2023;50,21
55 - 64 años;Galicia;Mujeres;Inferior a 2ª etapa de E. Secundaria;2022;50,87
55 - 64 años;Galicia;Mujeres;Inferior a 2ª etapa de E. Secundaria;2021;49,72
55 - 64 años;Galicia;Mujeres;Inferior a 2ª etapa de E. Secundaria;2020;54,90
55 - 64 años;Galicia;Mujeres;Inferior a 2ª etapa de E. Secundaria;2019;58,34
55 - 64 años;Galicia;Mujeres;Inferior a 2ª etapa de E. Secundaria;2018;60,14
55 - 64 años;Galicia;Mujeres;Inferior a 2ª etapa de E. Secundaria;2017;62,49
55 - 64 años;Galicia;Mujeres;Inferior a 2ª etapa de E. Secundaria;2016;63,49
55 - 64 años;Galicia;Mujeres;Inferior a 2ª etapa de E. Secundaria;2015;66,23
55 - 64 años;Galicia;Mujeres;Inferior a 2ª etapa de E. Secundaria;2014;70,58
55 - 64 años;Galicia;Mujeres;Inferior a 2ª etapa de E. Secundaria;2013;72,80
55 - 64 años;Galicia;Mujeres;Inferior a 2ª etapa de E. Secundaria;2012;75,02
55 - 64 años;Galicia;Mujeres;Inferior a 2ª etapa de E. Secundaria;2011;76,91
55 - 64 años;Galicia;Mujeres;Inferior a 2ª etapa de E. Secundaria;2010;78,27
55 - 64 años;Galicia;Mujeres;Inferior a 2ª etapa de E. Secundaria;2009;81,31
55 - 64 años;Galicia;Mujeres;Inferior a 2ª etapa de E. Secundaria;2008;83,67
55 - 64 años;Galicia;Mujeres;Inferior a 2ª etapa de E. Secundaria;2007;85,65
55 - 64 años;Galicia;Mujeres;Inferior a 2ª etapa de E. Secundaria;2006;85,64
55 - 64 años;Galicia;Mujeres;Inferior a 2ª etapa de E. Secundaria;2005;86,13
55 - 64 años;Galicia;Mujeres;Inferior a 2ª etapa de E. Secundaria;2004;86,83
55 - 64 años;Galicia;Mujeres;Inferior a 2ª etapa de E. Secundaria;2003;88,49
55 - 64 años;Galicia;Mujeres;Inferior a 2ª etapa de E. Secundaria;2002;89,94
55 - 64 años;Galicia;Mujeres;2ª etapa E. Secundaria;2023;21,73
55 - 64 años;Galicia;Mujeres;2ª etapa E. Secundaria;2022;19,79
55 - 64 años;Galicia;Mujeres;2ª etapa E. Secundaria;2021;18,85
55 - 64 años;Galicia;Mujeres;2ª etapa E. Secundaria;2020;18,55
55 - 64 años;Galicia;Mujeres;2ª etapa E. Secundaria;2019;20,17
55 - 64 años;Galicia;Mujeres;2ª etapa E. Secundaria;2018;19,03
55 - 64 años;Galicia;Mujeres;2ª etapa E. Secundaria;2017;16,63
55 - 64 años;Galicia;Mujeres;2ª etapa E. Secundaria;2016;16,84
55 - 64 años;Galicia;Mujeres;2ª etapa E. Secundaria;2015;15,52
55 - 64 años;Galicia;Mujeres;2ª etapa E. Secundaria;2014;13,12
55 - 64 años;Galicia;Mujeres;2ª etapa E. Secundaria;2013;12,35
55 - 64 años;Galicia;Mujeres;2ª etapa E. Secundaria;2012;12,69
55 - 64 años;Galicia;Mujeres;2ª etapa E. Secundaria;2011;10,63
55 - 64 años;Galicia;Mujeres;2ª etapa E. Secundaria;2010;9,95
55 - 64 años;Galicia;Mujeres;2ª etapa E. Secundaria;2009;7,40
55 - 64 años;Galicia;Mujeres;2ª etapa E. Secundaria;2008;6,70
55 - 64 años;Galicia;Mujeres;2ª etapa E. Secundaria;2007;5,67
55 - 64 años;Galicia;Mujeres;2ª etapa E. Secundaria;2006;5,65
55 - 64 años;Galicia;Mujeres;2ª etapa E. Secundaria;2005;6,19
55 - 64 años;Galicia;Mujeres;2ª etapa E. Secundaria;2004;5,71
55 - 64 años;Galicia;Mujeres;2ª etapa E. Secundaria;2003;5,15
55 - 64 años;Galicia;Mujeres;2ª etapa E. Secundaria;2002;5,52
55 - 64 años;Galicia;Mujeres;E. Superior;2023;28,05
55 - 64 años;Galicia;Mujeres;E. Superior;2022;29,34
55 - 64 años;Galicia;Mujeres;E. Superior;2021;31,43
55 - 64 años;Galicia;Mujeres;E. Superior;2020;26,55
55 - 64 años;Galicia;Mujeres;E. Superior;2019;21,49
55 - 64 años;Galicia;Mujeres;E. Superior;2018;20,83
55 - 64 años;Galicia;Mujeres;E. Superior;2017;20,89
55 - 64 años;Galicia;Mujeres;E. Superior;2016;19,67
55 - 64 años;Galicia;Mujeres;E. Superior;2015;18,25
55 - 64 años;Galicia;Mujeres;E. Superior;2014;16,30
55 - 64 años;Galicia;Mujeres;E. Superior;2013;14,85
55 - 64 años;Galicia;Mujeres;E. Superior;2012;12,29
55 - 64 años;Galicia;Mujeres;E. Superior;2011;12,47
55 - 64 años;Galicia;Mujeres;E. Superior;2010;11,77
55 - 64 años;Galicia;Mujeres;E. Superior;2009;11,29
55 - 64 años;Galicia;Mujeres;E. Superior;2008;9,63
55 - 64 años;Galicia;Mujeres;E. Superior;2007;8,68
55 - 64 años;Galicia;Mujeres;E. Superior;2006;8,71
55 - 64 años;Galicia;Mujeres;E. Superior;2005;7,69
55 - 64 años;Galicia;Mujeres;E. Superior;2004;7,46
55 - 64 años;Galicia;Mujeres;E. Superior;2003;6,36
55 - 64 años;Galicia;Mujeres;E. Superior;2002;4,54
55 - 64 años;Madrid, Comunidad de;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2023;30,69
55 - 64 años;Madrid, Comunidad de;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2022;30,55
55 - 64 años;Madrid, Comunidad de;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2021;34,52
55 - 64 años;Madrid, Comunidad de;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2020;34,58
55 - 64 años;Madrid, Comunidad de;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2019;37,30
55 - 64 años;Madrid, Comunidad de;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2018;41,04
55 - 64 años;Madrid, Comunidad de;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2017;42,11
55 - 64 años;Madrid, Comunidad de;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2016;44,96
55 - 64 años;Madrid, Comunidad de;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2015;43,83
55 - 64 años;Madrid, Comunidad de;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2014;46,30
55 - 64 años;Madrid, Comunidad de;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2013;49,57
55 - 64 años;Madrid, Comunidad de;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2012;49,73
55 - 64 años;Madrid, Comunidad de;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2011;50,77
55 - 64 años;Madrid, Comunidad de;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2010;51,48
55 - 64 años;Madrid, Comunidad de;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2009;58,94
55 - 64 años;Madrid, Comunidad de;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2008;58,30
55 - 64 años;Madrid, Comunidad de;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2007;57,35
55 - 64 años;Madrid, Comunidad de;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2006;59,58
55 - 64 años;Madrid, Comunidad de;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2005;61,34
55 - 64 años;Madrid, Comunidad de;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2004;67,31
55 - 64 años;Madrid, Comunidad de;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2003;70,11
55 - 64 años;Madrid, Comunidad de;AMBOS SEXOS;Inferior a 2ª etapa de E. Secundaria;2002;69,66
55 - 64 años;Madrid, Comunidad de;AMBOS SEXOS;2ª etapa E. Secundaria;2023;28,87
55 - 64 años;Madrid, Comunidad de;AMBOS SEXOS;2ª etapa E. Secundaria;2022;29,27
55 - 64 años;Madrid, Comunidad de;AMBOS SEXOS;2ª etapa E. Secundaria;2021;28,17
55 - 64 años;Madrid, Comunidad de;AMBOS SEXOS;2ª etapa E. Secundaria;2020;28,11
55 - 64 años;Madrid, Comunidad de;AMBOS SEXOS;2ª etapa E. Secundaria;2019;25,59
55 - 64 años;Madrid, Comunidad de;AMBOS SEXOS;2ª etapa E. Secundaria;2018;25,99
55 - 64 años;Madrid, Comunidad de;AMBOS SEXOS;2ª etapa E. Secundaria;2017;26,49
55 - 64 años;Madrid, Comunidad de;AMBOS SEXOS;2ª etapa E. Secundaria;2016;24,69
55 - 64 años;Madrid, Comunidad de;AMBOS SEXOS;2ª etapa E. Secundaria;2015;23,30
55 - 64 años;Madrid, Comunidad de;AMBOS SEXOS;2ª etapa E. Secundaria;2014;24,30
55 - 64 años;Madrid, Comunidad de;AMBOS SEXOS;2ª etapa E. Secundaria;2013;21,45
55 - 64 años;Madrid, Comunidad de;AMBOS SEXOS;2ª etapa E. Secundaria;2012;21,49
55 - 64 años;Madrid, Comunidad de;AMBOS SEXOS;2ª etapa E. Secundaria;2011;20,39
55 - 64 años;Madrid, Comunidad de;AMBOS SEXOS;2ª etapa E. Secundaria;2010;21,93
55 - 64 años;Madrid, Comunidad de;AMBOS SEXOS;2ª etapa E. Secundaria;2009;19,33
55 - 64 años;Madrid, Comunidad de;AMBOS SEXOS;2ª etapa E. Secundaria;2008;18,64
55 - 64 años;Madrid, Comunidad de;AMBOS SEXOS;2ª etapa E. Secundaria;2007;17,30
55 - 64 años;Madrid, Comunidad de;AMBOS SEXOS;2ª etapa E. Secundaria;2006;16,80
55 - 64 años;Madrid, Comunidad de;AMBOS SEXOS;2ª etapa E. Secundaria;2005;16,95
55 - 64 años;Madrid, Comunidad de;AMBOS SEXOS;2ª etapa E. Secundaria;2004;13,76
55 - 64 años;Madrid, Comunidad de;AMBOS SEXOS;2ª etapa E. Secundaria;2003;11,33
55 - 64 años;Madrid, Comunidad de;AMBOS SEXOS;2ª etapa E. Secundaria;2002;11,00
55 - 64 años;Madrid, Comunidad de;AMBOS SEXOS;E. Superior;2023;40,44
55 - 64 años;Madrid, Comunidad de;AMBOS SEXOS;E. Superior;2022;40,18
55 - 64 años;Madrid, Comunidad de;AMBOS SEXOS;E. Superior;2021;37,31
55 - 64 años;Madrid, Comunidad de;AMBOS SEXOS;E. Superior;2020;37,30
55 - 64 años;Madrid, Comunidad de;AMBOS SEXOS;E. Superior;2019;37,11
55 - 64 años;Madrid, Comunidad de;AMBOS SEXOS;E. Superior;2018;32,97
